city,state_name,lat,lng
North Babylon,New York,40.7311,-73.3251
Wahiawa,Hawaii,21.5005,-158.0198
Bastrop,Texas,30.1118,-97.3257
Ammon,Idaho,43.4746,-111.9569
Yelm,Washington,46.9398,-122.6261
Lansdale,Pennsylvania,40.2417,-75.2812
Parole,Maryland,38.9861,-76.5519
Hybla Valley,Virginia,38.7485,-77.0822
Glenvar Heights,Florida,25.709,-80.3156
Palos Hills,Illinois,41.6986,-87.8266
Brownsville,Florida,25.8216,-80.2417
Camano,Washington,48.1865,-122.4708
Streator,Illinois,41.1244,-88.8296
Buffalo,Minnesota,45.1796,-93.8644
Lincoln,Illinois,40.1508,-89.3721
Sylacauga,Alabama,33.1778,-86.2606
Oconomowoc,Wisconsin,43.0995,-88.495
Fort Hunt,Virginia,38.7361,-77.0589
Phoenixville,Pennsylvania,40.1358,-75.5201
East Cleveland,Ohio,41.5318,-81.5795
Mountain Home,Idaho,43.1324,-115.6972
Americus,Georgia,32.0736,-84.2249
Republic,Missouri,37.1452,-93.4446
Glassmanor,Maryland,38.8181,-76.9836
Lemay,Missouri,38.5325,-90.2845
Buda,Texas,30.0856,-97.8472
Roosevelt,New York,40.6797,-73.5837
Cutlerville,Michigan,42.8405,-85.6739
Calverton,Maryland,39.0578,-76.9488
Gainesville,Texas,33.6391,-97.1488
Southbridge,Massachusetts,42.0604,-72.0338
Myrtle Grove,Florida,30.4158,-87.3028
Lake St. Louis,Missouri,38.7846,-90.7886
Seagoville,Texas,32.653,-96.5455
Crescent City,California,41.7727,-124.1902
Live Oak,California,36.986,-121.9804
Picayune,Mississippi,30.5322,-89.6724
Rosedale,California,35.3887,-119.2058
North Myrtle Beach,South Carolina,33.823,-78.7089
Wayne,Michigan,42.2774,-83.3877
Bemidji,Minnesota,47.4828,-94.8796
Goodlettsville,Tennessee,36.3327,-86.7029
Ham Lake,Minnesota,45.2545,-93.2039
Fairburn,Georgia,33.5496,-84.5914
Bristol,Virginia,36.618,-82.1606
Lake Wales,Florida,27.9195,-81.5961
Clayton,Missouri,38.6444,-90.3302
New Port Richey,Florida,28.2468,-82.717
Truckee,California,39.3455,-120.1848
Lindsay,California,36.2082,-119.0897
North Decatur,Georgia,33.8073,-84.2889
Cohoes,New York,42.7732,-73.7077
McComb,Mississippi,31.2442,-90.4717
Highland Village,Texas,33.0897,-97.0615
Glenmont,Maryland,39.0698,-77.0467
Bull Run,Virginia,38.7802,-77.5204
Athens,Tennessee,35.4573,-84.6045
Auburndale,Florida,28.0962,-81.8011
El Segundo,California,33.9169,-118.4021
Mercedes,Texas,26.1533,-97.9129
Bostonia,California,32.8189,-116.9479
Artesia,California,33.8676,-118.0806
Norcross,Georgia,33.9379,-84.2065
Yauco,Puerto Rico,18.0344,-66.8615
Batavia,New York,42.9987,-78.1802
Morganton,North Carolina,35.7408,-81.7003
Harrisburg,North Carolina,35.3124,-80.6486
Murraysville,North Carolina,34.2919,-77.8429
Donaldsonville,Louisiana,30.0954,-90.9926
Solvang,California,34.5936,-120.1401
Los Osos,California,35.3068,-120.8249
Groveton,Virginia,38.7605,-77.098
Washington,Illinois,40.7049,-89.4346
Live Oak,Texas,29.5545,-98.3404
Lock Haven,Pennsylvania,41.1365,-77.4521
Vienna,Virginia,38.8996,-77.2597
Country Club Hills,Illinois,41.5637,-87.725
Streetsboro,Ohio,41.2396,-81.3456
Jasper,Indiana,38.3933,-86.9402
Eden,North Carolina,36.5028,-79.7412
Pearl River,New York,41.0615,-74.0047
Douglas,Arizona,31.3602,-109.5394
Crowley,Texas,32.5781,-97.3585
Highland Springs,Virginia,37.5516,-77.3285
Cinco Ranch,Texas,29.7395,-95.7607
Wolf Trap,Virginia,38.9395,-77.2842
Chickasha,Oklahoma,35.041,-97.9472
New Milford,New Jersey,40.9337,-74.0196
Kings Park,New York,40.8887,-73.2452
Groveland,Florida,28.6021,-81.8204
Ojus,Florida,25.9563,-80.1606
East Riverdale,Maryland,38.96,-76.9108
Mount Pleasant,Texas,33.1613,-94.9717
River Falls,Wisconsin,44.861,-92.6248
Four Corners,Oregon,44.9291,-122.9731
Hernando,Mississippi,34.85,-89.9922
Hillcrest Heights,Maryland,38.8373,-76.9641
Ripon,California,37.7417,-121.131
Monroe,Georgia,33.799,-83.716
Adelphi,Maryland,39.0017,-76.9649
Rio Linda,California,38.6876,-121.4418
Bluffdale,Utah,40.4744,-111.9381
Storrs,Connecticut,41.8045,-72.2552
Hazel Park,Michigan,42.4619,-83.0977
Burley,Idaho,42.5379,-113.793
Aurora,Ohio,41.3118,-81.345
Donna,Texas,26.1467,-98.0559
Stanford,California,37.4252,-122.1674
Red Wing,Minnesota,44.5816,-92.6036
Fallon,Nevada,39.4738,-118.778
Fairview Heights,Illinois,38.5974,-90.0053
Celina,Texas,33.3188,-96.7865
Gun Barrel City,Texas,32.3277,-96.1287
Morton,Illinois,40.6136,-89.4669
Port Jervis,New York,41.3783,-74.6909
Red Hill,South Carolina,33.7777,-79.0111
Kaukauna,Wisconsin,44.2776,-88.2645
Addison,Texas,32.959,-96.8355
Fort Thomas,Kentucky,39.0802,-84.4518
Mebane,North Carolina,36.0857,-79.2763
Mount Holly,North Carolina,35.3136,-81.0072
Conyers,Georgia,33.6645,-83.9966
East San Gabriel,California,34.1198,-118.0807
Centerton,Arkansas,36.3567,-94.2971
Stuart,Florida,27.1958,-80.2438
Sikeston,Missouri,36.8865,-89.587
Sulphur Springs,Texas,33.1421,-95.6124
Vincent,California,34.0982,-117.9238
Boulder City,Nevada,35.8407,-114.9257
Centralia,Illinois,38.5223,-89.1233
Dixon,Illinois,41.8439,-89.4794
Troutdale,Oregon,45.5372,-122.3955
Mount Clemens,Michigan,42.5976,-82.882
Fairview Park,Ohio,41.4419,-81.853
Discovery Bay,California,37.9071,-121.6076
Stallings,North Carolina,35.1088,-80.6597
Cambridge,Minnesota,45.5612,-93.2283
Frankfort,Indiana,40.281,-86.5213
Westchester,Illinois,41.8492,-87.8906
Center Point,Alabama,33.6446,-86.6851
Canyon,Texas,34.9877,-101.9178
West Haven,Utah,41.2082,-112.054
Washougal,Washington,45.5822,-122.3448
Bridgeview,Illinois,41.7403,-87.8067
Troy,Missouri,38.9708,-90.9715
Cherryland,California,37.6792,-122.1038
Lebanon,Indiana,40.0324,-86.4551
Griffith,Indiana,41.5279,-87.424
Villa Rica,Georgia,33.7305,-84.917
Alma,Michigan,43.38,-84.6556
Fort Leonard Wood,Missouri,37.7562,-92.1274
Long Beach,Mississippi,30.3608,-89.165
Lady Lake,Florida,28.9241,-81.9299
Aberdeen,Maryland,39.5146,-76.173
Welby,Colorado,39.8403,-104.9655
Indianola,Iowa,41.3629,-93.5652
Washington,North Carolina,35.5587,-77.0545
Phelan,California,34.4398,-117.5248
Lakeway,Texas,30.3547,-97.9854
Dyer,Indiana,41.4976,-87.509
Archer Lodge,North Carolina,35.6907,-78.3749
Niceville,Florida,30.5291,-86.4754
Clearlake,California,38.959,-122.633
Fillmore,California,34.3989,-118.9181
Hood River,Oregon,45.7092,-121.5258
Bellevue,Wisconsin,44.4593,-87.9554
Spanish Springs,Nevada,39.6567,-119.6695
New Haven,Indiana,41.0675,-85.0175
New River,Arizona,33.8835,-112.0858
Sayville,New York,40.7478,-73.084
Millbrook,Alabama,32.5028,-86.3737
Walnut Park,California,33.9683,-118.222
Carthage,Missouri,37.1503,-94.3225
Prospect Heights,Illinois,42.1039,-87.9267
King City,California,36.2166,-121.133
Opa-locka,Florida,25.8997,-80.2551
Pataskala,Ohio,40.011,-82.7155
Sunset,Florida,25.7061,-80.353
Grandville,Michigan,42.9003,-85.7564
Hibbing,Minnesota,47.3981,-92.9487
Sarasota Springs,Florida,27.3092,-82.4788
Laguna Woods,California,33.6098,-117.7299
Hope Mills,North Carolina,34.969,-78.9559
Floral Park,New York,40.7226,-73.7029
Sierra Vista Southeast,Arizona,31.4525,-110.216
White Center,Washington,47.5086,-122.348
Wilmington Island,Georgia,32.0036,-80.9752
Easthampton,Massachusetts,42.2652,-72.672
Humble,Texas,29.9921,-95.2655
Parkway,California,38.4993,-121.452
Payson,Arizona,34.2434,-111.3195
Port Washington,New York,40.8268,-73.6764
Circleville,Ohio,39.6063,-82.9334
East Rancho Dominguez,California,33.895,-118.1956
Fullerton,Pennsylvania,40.6308,-75.4834
Sterling,Colorado,40.6206,-103.1925
South River,New Jersey,40.4455,-74.3784
Powder Springs,Georgia,33.8659,-84.6838
Flowing Wells,Arizona,32.2937,-111.011
Purcellville,Virginia,39.1378,-77.7109
Greenwood Village,Colorado,39.6152,-104.913
Eggertsville,New York,42.9665,-78.8065
Farmingville,New York,40.8389,-73.0401
Andrews,Texas,32.3208,-102.552
Blytheville,Arkansas,35.9321,-89.9051
Shively,Kentucky,38.197,-85.8136
North Arlington,New Jersey,40.7875,-74.1273
Mitchell,South Dakota,43.7296,-98.0337
McFarland,California,35.6781,-119.2414
Graham,North Carolina,36.0596,-79.3892
Palmetto Estates,Florida,25.6211,-80.3616
Tanque Verde,Arizona,32.2687,-110.7437
Elkton,Maryland,39.6067,-75.8208
Parlier,California,36.6087,-119.5434
Three Lakes,Florida,25.6415,-80.4
Fate,Texas,32.9429,-96.3858
Riverdale,Georgia,33.564,-84.4103
Fort Mohave,Arizona,35.0004,-114.5748
Chubbuck,Idaho,42.9261,-112.4624
West University Place,Texas,29.7157,-95.4321
Newton,Iowa,41.6964,-93.0402
Miami,Oklahoma,36.8877,-94.8718
McMinnville,Tennessee,35.6863,-85.7812
Longwood,Florida,28.7014,-81.3487
Overland,Missouri,38.6966,-90.3689
Dunn,North Carolina,35.3113,-78.6129
Houghton,Michigan,47.1119,-88.5672
Ladson,South Carolina,33.0092,-80.1078
Blackfoot,Idaho,43.194,-112.3455
Buford,Georgia,34.1185,-83.9916
Lake Geneva,Wisconsin,42.5824,-88.4281
Harrison,Ohio,39.2582,-84.7868
La Grande,Oregon,45.3243,-118.0865
East Highland Park,Virginia,37.577,-77.3865
Glen Allen,Virginia,37.666,-77.4838
Seven Oaks,South Carolina,34.0474,-81.1434
Groves,Texas,29.9457,-93.9164
Mastic,New York,40.8098,-72.8479
Hermitage,Pennsylvania,41.2305,-80.4414
Cloverly,Maryland,39.1065,-76.9993
Talladega,Alabama,33.4329,-86.0976
Hartford,Wisconsin,43.3223,-88.3782
Holly Springs,Georgia,34.1685,-84.4845
Belvedere Park,Georgia,33.7488,-84.2598
Hayden,Idaho,47.768,-116.8039
Middleburg Heights,Ohio,41.3695,-81.8151
La Palma,California,33.8504,-118.0406
Mount Vernon,Illinois,38.314,-88.9174
Avocado Heights,California,34.0381,-118.0026
Pacific Grove,California,36.6192,-121.9255
Asbury Park,New Jersey,40.2226,-74.0119
Pulaski,Virginia,37.0528,-80.7624
Northview,Michigan,43.0427,-85.6016
Bellmore,New York,40.6569,-73.5285
Berkley,Michigan,42.4986,-83.1853
Washington,New Jersey,40.7587,-74.9825
Westbury,New York,40.7599,-73.5891
Grosse Pointe Woods,Michigan,42.4366,-82.8987
Hueytown,Alabama,33.4237,-87.022
La Grange,Illinois,41.8072,-87.8741
Aldine,Texas,29.9122,-95.3785
Bradley,Illinois,41.1641,-87.8452
Southchase,Florida,28.3793,-81.3903
Wilkinsburg,Pennsylvania,40.4442,-79.8733
Kerman,California,36.7249,-120.0625
Hugo,Minnesota,45.1671,-92.9588
Fords,New Jersey,40.5415,-74.3124
Damascus,Maryland,39.2737,-77.2006
South Farmingdale,New York,40.7175,-73.4471
Mineral Wells,Texas,32.8169,-98.0776
Bay Village,Ohio,41.4851,-81.9315
Candelaria,Puerto Rico,18.4043,-66.2175
Elk Plain,Washington,47.0448,-122.3671
Weston,Wisconsin,44.8905,-89.5487
Hereford,Texas,34.8232,-102.4001
Galion,Ohio,40.7385,-82.7792
College Park,Georgia,33.6363,-84.464
Dentsville,South Carolina,34.0754,-80.9546
Grovetown,Georgia,33.4504,-82.2073
Pleasanton,Texas,28.9643,-98.4957
Great Bend,Kansas,38.3593,-98.8016
Gantt,South Carolina,34.7837,-82.4027
Rossville,Maryland,39.3572,-76.4767
Englewood,Florida,26.9603,-82.3535
West Park,Florida,25.984,-80.1923
Jamestown,North Dakota,46.9063,-98.6936
North New Hyde Park,New York,40.746,-73.6876
West Richland,Washington,46.3115,-119.3998
Park City,Utah,40.6505,-111.502
Oldsmar,Florida,28.0507,-82.6698
Washington Court House,Ohio,39.5383,-83.4279
Coto de Caza,California,33.5961,-117.5862
Seaford,New York,40.6678,-73.4922
Kenmore,New York,42.9646,-78.8713
Depew,New York,42.9117,-78.7044
Susanville,California,40.4205,-120.6129
Vandalia,Ohio,39.879,-84.193
Willow Grove,Pennsylvania,40.1495,-75.1178
Ocean Pointe,Hawaii,21.3145,-158.0289
Fort Carson,Colorado,38.7403,-104.784
Beech Grove,Indiana,39.7157,-86.0871
Hewitt,Texas,31.452,-97.196
Newport,Kentucky,39.0855,-84.4868
Tehachapi,California,35.1274,-118.4749
Astoria,Oregon,46.1856,-123.8053
Alamo,California,37.8546,-122.013
Taft,California,35.1267,-119.4242
Ferndale,Washington,48.8525,-122.5893
Livingston,California,37.3875,-120.7248
Whitewater,Wisconsin,42.8372,-88.7341
Clarksdale,Mississippi,34.1971,-90.5729
West Lealman,Florida,27.8191,-82.7385
Franklin Park,Pennsylvania,40.5903,-80.0999
Ramsey,New Jersey,41.0595,-74.1454
New Freedom,Pennsylvania,39.7353,-76.6967
Alpine,California,32.8439,-116.7585
Great Falls,Virginia,39.011,-77.3013
Yankton,South Dakota,42.8901,-97.3926
London,Ohio,39.8936,-83.4376
New Cassel,New York,40.76,-73.5649
Salem Lakes,Wisconsin,42.5366,-88.1307
Brooklyn Park,Maryland,39.217,-76.6174
Hampton Bays,New York,40.8692,-72.5227
Jackson,Missouri,37.3792,-89.6521
Yazoo City,Mississippi,32.8618,-90.4067
Mount Washington,Kentucky,38.043,-85.5549
Jacksonville,Texas,31.9642,-95.2617
California,Maryland,38.2969,-76.4949
Grimes,Iowa,41.6776,-93.7946
Bellair-Meadowbrook Terrace,Florida,30.1796,-81.7375
Lamont,California,35.2651,-118.9159
Lebanon,Missouri,37.6717,-92.6603
Hot Springs Village,Arkansas,34.6568,-92.9644
St. Simons,Georgia,31.1774,-81.3857
Campbellsville,Kentucky,37.3446,-85.3511
Bedford,Indiana,38.8602,-86.4895
Nocatee,Florida,30.0918,-81.4097
Tonawanda,New York,43.0105,-78.8805
Cambridge,Ohio,40.0221,-81.5868
Lemon Hill,California,38.5172,-121.4573
Kemp Mill,Maryland,39.0412,-77.0215
Calera,Alabama,33.1249,-86.745
Youngsville,Louisiana,30.0964,-91.9963
Royse City,Texas,32.9762,-96.3175
Azalea Park,Florida,28.5473,-81.2956
Hartsville,South Carolina,34.3676,-80.0833
Worthington,Ohio,40.0949,-83.021
Las Vegas,New Mexico,35.6011,-105.2206
Pierre,South Dakota,44.3748,-100.3205
Southern Pines,North Carolina,35.1927,-79.404
Hershey,Pennsylvania,40.2806,-76.6458
Berea,South Carolina,34.8802,-82.4653
Saraland,Alabama,30.8478,-88.1004
El Dorado,Kansas,37.8209,-96.8614
Manor,Texas,30.3562,-97.5228
Williamstown,New Jersey,39.6874,-74.9786
Paradise Valley,Arizona,33.5434,-111.9595
Pewaukee,Wisconsin,43.0701,-88.2411
Falls Church,Virginia,38.8847,-77.1751
Gonzalez,Florida,30.5822,-87.2906
Port Orchard,Washington,47.5163,-122.661
Forest City,Florida,28.6619,-81.4443
Muscle Shoals,Alabama,34.7436,-87.6344
Jennings,Missouri,38.723,-90.2644
Henderson,Texas,32.1576,-94.796
Connersville,Indiana,39.6581,-85.141
Royal Kunia,Hawaii,21.4053,-158.0318
Metuchen,New Jersey,40.5424,-74.3628
Grain Valley,Missouri,39.0168,-94.2085
Mount Dora,Florida,28.8143,-81.6344
Glasgow,Kentucky,37.0047,-85.9263
Fraser,Michigan,42.5388,-82.9496
Ewa Beach,Hawaii,21.3181,-158.0073
Sun Lakes,Arizona,33.2172,-111.8695
Corinth,Mississippi,34.9474,-88.5143
Hartselle,Alabama,34.4391,-86.94
Thonotosassa,Florida,28.0465,-82.291
Fostoria,Ohio,41.1601,-83.412
Tenafly,New Jersey,40.9175,-73.9531
Halawa,Hawaii,21.3753,-157.9185
Chaparral,New Mexico,32.0442,-106.4061
Scottsboro,Alabama,34.6438,-86.0491
Lockhart,Florida,28.6271,-81.4354
Thibodaux,Louisiana,29.7941,-90.8163
Washington,Missouri,38.5514,-91.0151
Bradley Gardens,New Jersey,40.5711,-74.6678
Greenlawn,New York,40.863,-73.3642
Robbinsdale,Minnesota,45.0261,-93.3332
Clewiston,Florida,26.7529,-80.9399
North Fair Oaks,California,37.4754,-122.2035
Warren,Pennsylvania,41.8433,-79.1445
Chippewa Falls,Wisconsin,44.9358,-91.3902
Ocean View,Delaware,38.5355,-75.0984
Glasgow,Delaware,39.6015,-75.7474
Bridgetown,Ohio,39.1551,-84.6359
Warrington,Florida,30.3821,-87.2944
Cayey,Puerto Rico,18.115,-66.163
Midlothian,Illinois,41.6254,-87.7243
Summerfield,Maryland,38.9042,-76.8678
Hollins,Virginia,37.3434,-79.9535
Mountain Home,Arkansas,36.3348,-92.3846
Alexander City,Alabama,32.9242,-85.9361
Camden,South Carolina,34.2565,-80.6087
Toppenish,Washington,46.3806,-120.3123
Ozark,Alabama,31.4508,-85.6473
Douglas,Georgia,31.5065,-82.8543
North Auburn,California,38.9306,-121.0821
Mill Valley,California,37.9085,-122.5421
Tamaqua,Pennsylvania,40.8033,-75.9344
Destin,Florida,30.395,-86.4701
Salida,California,37.7145,-121.087
Lewisville,North Carolina,36.103,-80.4164
Kings Park West,Virginia,38.8151,-77.296
Stone Ridge,Virginia,38.9295,-77.5553
East Wenatchee,Washington,47.4174,-120.2822
Lindenhurst,Illinois,42.4175,-88.0257
Phillipsburg,New Jersey,40.6895,-75.1821
Covington,Georgia,33.6049,-83.8465
Jefferson Valley-Yorktown,New York,41.3179,-73.8007
Rincon,Georgia,32.2947,-81.2353
California City,California,35.1578,-117.8721
Taos,New Mexico,36.3871,-105.5804
Fairview,New Jersey,40.8182,-74.0022
Hopatcong,New Jersey,40.9541,-74.6593
Hidalgo,Texas,26.109,-98.2463
Cambridge,Maryland,38.5515,-76.0786
Gardendale,Alabama,33.6678,-86.8069
Antioch,Illinois,42.4742,-88.0721
Johnson City,New York,42.123,-75.9624
Hawaiian Gardens,California,33.8303,-118.0728
Hendersonville,North Carolina,35.3242,-82.4576
Norridge,Illinois,41.9637,-87.8231
Seabrook,Texas,29.5751,-95.0236
Crowley,Louisiana,30.2175,-92.3752
Sauk Rapids,Minnesota,45.5981,-94.1539
Greendale,Wisconsin,42.9371,-88.0018
Lockhart,Texas,29.8785,-97.6831
New Franklin,Ohio,40.9525,-81.5838
Chelsea,Alabama,33.3255,-86.6299
Ionia,Michigan,42.9772,-85.0727
Pineville,Louisiana,31.3414,-92.4096
Iona,Florida,26.516,-81.9601
Cleveland,Mississippi,33.744,-90.7285
Greensburg,Pennsylvania,40.3113,-79.5444
Middleburg,Florida,30.0502,-81.9011
Willowick,Ohio,41.6343,-81.468
Harrison,Arkansas,36.2438,-93.1198
Chesterton,Indiana,41.5997,-87.0548
Steamboat Springs,Colorado,40.4777,-106.8243
Black Forest,Colorado,39.0608,-104.6752
Fort Payne,Alabama,34.4557,-85.6965
Cherry Hill Mall,New Jersey,39.9384,-75.0117
Fruitville,Florida,27.3328,-82.4616
Lakewood Park,Florida,27.539,-80.3865
Callaway,Florida,30.1348,-85.5568
Oatfield,Oregon,45.4127,-122.5942
Waunakee,Wisconsin,43.1829,-89.4445
Wixom,Michigan,42.5244,-83.5346
Luling,Louisiana,29.9008,-90.3523
Canton,Mississippi,32.5975,-90.0317
Pell City,Alabama,33.5609,-86.2669
Waimalu,Hawaii,21.3913,-157.9345
Pecos,Texas,31.4046,-103.5057
Bay St. Louis,Mississippi,30.3281,-89.3774
Belle Chasse,Louisiana,29.8472,-90.0069
Havre de Grace,Maryland,39.5481,-76.1145
Monroe,Ohio,39.4461,-84.3666
D'Iberville,Mississippi,30.4709,-88.9011
Cayce,South Carolina,33.9458,-81.0433
Effingham,Illinois,39.1207,-88.5508
Santaquin,Utah,39.9711,-111.7937
Hobe Sound,Florida,27.0729,-80.1425
Wauchula,Florida,27.5469,-81.8101
Colesville,Maryland,39.073,-77.0009
Dayton,Texas,30.0292,-94.9038
Reidsville,North Carolina,36.3377,-79.6727
Hutchinson,Minnesota,44.8856,-94.3768
Dallas,Georgia,33.9153,-84.8416
Franklin Park,New Jersey,40.4439,-74.5432
Beacon,New York,41.5036,-73.9655
Dumas,Texas,35.8613,-101.9642
Raymondville,Texas,26.4759,-97.7769
Frederick,Colorado,40.1089,-104.9694
Olympia Heights,Florida,25.7241,-80.339
Artesia,New Mexico,32.8492,-104.4274
North Mankato,Minnesota,44.1813,-94.0387
Glenpool,Oklahoma,35.9485,-96.0052
Oil City,Pennsylvania,41.4282,-79.7035
Hammonton,New Jersey,39.6572,-74.7678
New Kingman-Butler,Arizona,35.2645,-114.0091
Chicago Ridge,Illinois,41.7034,-87.7795
Deming,New Mexico,32.2631,-107.7525
Big Rapids,Michigan,43.6992,-85.4806
Miami Springs,Florida,25.8195,-80.2894
Fulshear,Texas,29.693,-95.8792
South Venice,Florida,27.0434,-82.4152
Allouez,Wisconsin,44.4721,-88.0261
Princeton,Texas,33.1778,-96.5044
Baraboo,Wisconsin,43.4695,-89.7376
Jericho,New York,40.7875,-73.5416
Collingswood,New Jersey,39.916,-75.0759
El Sobrante,California,33.8724,-117.4625
Cahokia,Illinois,38.5649,-90.1792
Springdale,New Jersey,39.8769,-74.9723
Oak Island,North Carolina,33.9434,-78.1366
Gramercy,Louisiana,30.061,-90.6928
Atlantic Beach,Florida,30.3371,-81.4128
Teays Valley,West Virginia,38.4482,-81.924
Ephrata,Pennsylvania,40.1812,-76.1811
Oak Park,California,34.1849,-118.7669
Richmond Hill,Georgia,31.9013,-81.3125
Brandermill,Virginia,37.434,-77.6522
Forrest City,Arkansas,35.0135,-90.7931
Sun Village,California,34.5596,-117.9559
Moorestown-Lenola,New Jersey,39.9659,-74.9643
Fergus Falls,Minnesota,46.2853,-96.076
Whitefish Bay,Wisconsin,43.1132,-87.9004
Bexley,Ohio,39.965,-82.9343
Conneaut,Ohio,41.9278,-80.5685
Thomaston,Georgia,32.8908,-84.3271
Levelland,Texas,33.5806,-102.3636
Palmetto,Florida,27.5251,-82.575
Harper Woods,Michigan,42.439,-82.9292
Piney Green,North Carolina,34.7498,-77.3208
Fort Campbell North,Kentucky,36.6554,-87.4658
Princeton Meadows,New Jersey,40.3332,-74.5628
Highland Park,New Jersey,40.5006,-74.4283
Hickory Hills,Illinois,41.7248,-87.8281
Forest Park,Illinois,41.8683,-87.8157
Beach Park,Illinois,42.4261,-87.8584
East Milton,Florida,30.6175,-86.9636
Sharonville,Ohio,39.2825,-84.4071
West Freehold,New Jersey,40.2324,-74.2943
Middlesex,New Jersey,40.5744,-74.5011
Spring Creek,Nevada,40.7386,-115.5971
St. James,New York,40.8761,-73.1521
Maumee,Ohio,41.5696,-83.6636
Lawrenceburg,Kentucky,38.0332,-84.9032
Brevard,North Carolina,35.2439,-82.7264
Soddy-Daisy,Tennessee,35.2571,-85.1739
Moberly,Missouri,39.419,-92.4365
Port Clinton,Ohio,41.5096,-82.9385
Canton,Illinois,40.5632,-90.0409
Waianae,Hawaii,21.4569,-158.1759
Vadnais Heights,Minnesota,45.057,-93.0748
Wood Dale,Illinois,41.9666,-87.9807
Brecksville,Ohio,41.3079,-81.6193
New Providence,New Jersey,40.6996,-74.4034
Roselle Park,New Jersey,40.6653,-74.2666
Shiloh,Illinois,38.5534,-89.916
Rantoul,Illinois,40.3031,-88.1549
